Function Name,Exclusive Samples,Exclusive Samples %,Instruction Address,Source Line Begin,Source Character Begin,Source Line End,Source Character End,
"BingAnswers.WebSources.Wikipedia.<GetWikiAnswer>b__b(class System.Threading.Thread)",5,0.02,0x00DED127,101,44,101,58,
"BingAnswers.WebSources.Wikipedia.<GetWikiAnswer>b__b(class System.Threading.Thread)",1,0.00,0x00DED133,101,44,101,58,
"BingAnswers.WebSources.Wikipedia.<GetWikiAnswer>b__b(class System.Threading.Thread)",2,0.01,0x00DED138,101,44,101,58,
"BingAnswers.WebSources.Wikipedia.<GetWikiAnswer>b__b(class System.Threading.Thread)",1,0.00,0x00DED13B,101,44,101,58,
"BingAnswers.WebSources.Wikipedia.<GetWikiAnswer>b__b(class System.Threading.Thread)",6,0.03,0x00DED13F,101,44,101,58,
"BingAnswers.WebSources.Wikipedia.<GetWikiAnswer>b__b(class System.Threading.Thread)",2,0.01,0x00DED142,101,44,101,58,
"BingAnswers.WebSources.Wikipedia.<GetWikiAnswer>b__b(class System.Threading.Thread)",1,0.00,0x00DED143,101,44,101,58,
"BingAnswers.WebSources.Wikipedia.<GetWikiAnswer>b__b(class System.Threading.Thread)",1,0.00,0x00DED145,101,44,101,58,
"BingAnswers.WebSources.Wikipedia.<GetWikiAnswer>b__b(class System.Threading.Thread)",10,0.04,0x00DED148,101,44,101,58,
"BingAnswers.WebSources.Wikipedia.<GetWikiAnswer>b__b(class System.Threading.Thread)",1,0.00,0x00DED14B,101,44,101,58,
"BingAnswers.WebSources.Wikipedia.<ParseSearchResult>b__4(class System.Threading.Thread)",7,0.03,0x0D78FC50,64,44,64,58,
"BingAnswers.WebSources.Wikipedia.<ParseSearchResult>b__4(class System.Threading.Thread)",5,0.02,0x0D78FC56,64,44,64,58,
"BingAnswers.WebSources.Wikipedia.<ParseSearchResult>b__4(class System.Threading.Thread)",4,0.02,0x0D78FC67,64,44,64,58,
"BingAnswers.WebSources.Wikipedia.<ParseSearchResult>b__4(class System.Threading.Thread)",7,0.03,0x0D78FC78,64,44,64,58,
"BingAnswers.WebSources.Wikipedia.<ParseSearchResult>b__4(class System.Threading.Thread)",4,0.02,0x0D78FC7F,64,44,64,58,
"BingAnswers.WebSources.Wikipedia.<ParseSearchResult>b__4(class System.Threading.Thread)",1,0.00,0x0D78FC82,64,44,64,58,
"BingAnswers.WebSources.Wikipedia.<ParseSearchResult>b__4(class System.Threading.Thread)",7,0.03,0x0D78FC83,64,44,64,58,
"BingAnswers.WebSources.Wikipedia.<ParseSearchResult>b__4(class System.Threading.Thread)",2,0.01,0x0D78FC85,64,44,64,58,
"BingAnswers.WebSources.Wikipedia.<ParseSearchResult>b__4(class System.Threading.Thread)",4,0.02,0x0D78FC88,64,44,64,58,
"BingAnswers.WebSources.Wikipedia.<ParseSearchResult>b__4(class System.Threading.Thread)",3,0.01,0x0D78FC8B,64,44,64,58,
"BingAnswers.WebSources.Wikipedia.GetWikiAnswer(string)",4,0.02,0x00DE036D,101,13,101,72,
"BingAnswers.WebSources.Wikipedia.GetWikiAnswer(string)",3,0.01,0x00DE03BD,101,13,101,72,
"BingAnswers.WebSources.Wikipedia.GetWikiAnswer(string)",35,0.15,0x00DE03D0,101,13,101,72,
"BingAnswers.WebSources.Wikipedia.GetWikiAnswer(string)",1,0.00,0x00DE03D6,101,13,101,72,
"BingAnswers.WebSources.Wikipedia.GetWikiAnswer(string)",1,0.00,0x00DE03DC,101,13,101,72,
"BingAnswers.WebSources.Wikipedia.GetWikiAnswer(string)",7,0.03,0x00DE03E6,101,13,101,72,
"BingAnswers.WebSources.Wikipedia.GetWikiAnswer(string)",11,0.05,0x00DE03E9,101,13,101,72,
"BingAnswers.WebSources.Wikipedia.GetWikiAnswer(string)",5,0.02,0x00DE03ED,101,13,101,72,
"BingAnswers.WebSources.Wikipedia.GetWikiAnswer(string)",1,0.00,0x00DE03F0,101,13,101,72,
"BingAnswers.WebSources.Wikipedia.GetWikiAnswer(string)",4,0.02,0x00DE03F3,101,13,101,72,
"BingAnswers.WebSources.Wikipedia.GetWikiAnswer(string)",9,0.04,0x00DE03FA,101,13,101,72,
"BingAnswers.WebSources.Wikipedia.ParseSearchResult(class System.Collections.Generic.IEnumerable`1<class BingAnswers.WebResultsWebResult>,string)",6,0.03,0x0D78FB5C,64,13,64,72,
"BingAnswers.WebSources.Wikipedia.ParseSearchResult(class System.Collections.Generic.IEnumerable`1<class BingAnswers.WebResultsWebResult>,string)",4,0.02,0x0D78FB68,64,13,64,72,
"BingAnswers.WebSources.Wikipedia.ParseSearchResult(class System.Collections.Generic.IEnumerable`1<class BingAnswers.WebResultsWebResult>,string)",6,0.03,0x0D78FBA9,64,13,64,72,
"BingAnswers.WebSources.Wikipedia.ParseSearchResult(class System.Collections.Generic.IEnumerable`1<class BingAnswers.WebResultsWebResult>,string)",78,0.33,0x0D78FBBC,64,13,64,72,
"BingAnswers.WebSources.Wikipedia.ParseSearchResult(class System.Collections.Generic.IEnumerable`1<class BingAnswers.WebResultsWebResult>,string)",9,0.04,0x0D78FBBF,64,13,64,72,
"BingAnswers.WebSources.Wikipedia.ParseSearchResult(class System.Collections.Generic.IEnumerable`1<class BingAnswers.WebResultsWebResult>,string)",7,0.03,0x0D78FBC2,64,13,64,72,
"BingAnswers.WebSources.Wikipedia.ParseSearchResult(class System.Collections.Generic.IEnumerable`1<class BingAnswers.WebResultsWebResult>,string)",13,0.05,0x0D78FBCC,64,13,64,72,
"BingAnswers.WebSources.Wikipedia.ParseSearchResult(class System.Collections.Generic.IEnumerable`1<class BingAnswers.WebResultsWebResult>,string)",15,0.06,0x0D78FBCF,64,13,64,72,
"BingAnswers.WebSources.Wikipedia.ParseSearchResult(class System.Collections.Generic.IEnumerable`1<class BingAnswers.WebResultsWebResult>,string)",16,0.07,0x0D78FBD3,64,13,64,72,
"BingAnswers.WebSources.Wikipedia.ParseSearchResult(class System.Collections.Generic.IEnumerable`1<class BingAnswers.WebResultsWebResult>,string)",3,0.01,0x0D78FBD6,64,13,64,72,
"BingAnswers.WebSources.Wikipedia.ParseSearchResult(class System.Collections.Generic.IEnumerable`1<class BingAnswers.WebResultsWebResult>,string)",2,0.01,0x0D78FBD9,64,13,64,72,
"BingAnswers.WebSources.Wikipedia.ParseSearchResult(class System.Collections.Generic.IEnumerable`1<class BingAnswers.WebResultsWebResult>,string)",6,0.03,0x0D78FBDC,64,13,64,72,
"BingAnswers.WebSources.Wikipedia.ParseSearchResult(class System.Collections.Generic.IEnumerable`1<class BingAnswers.WebResultsWebResult>,string)",21,0.09,0x0D78FBE0,64,13,64,72,
"COMDouble::Exp(double)",4,0.02,0x5B3EDDFB,248,0,248,0,
"COMDouble::Log(double)",1,0.00,0x5B4512A5,221,0,221,0,
"COMDouble::Log10(double)",1,0.00,0x5B7725F8,230,0,230,0,
"COMDouble::Log10(double)",14,0.06,0x5B772600,231,0,231,0,
"COMString::Length(class StringObject *)",1,0.00,0x5B78AEFD,515,0,515,0,
"HtmlAgilityPack.HtmlAttribute.get_Name()",1,0.00,0x00DE27D4,70,17,70,35,
"HtmlAgilityPack.HtmlAttribute.get_Name()",1,0.00,0x00DE27EA,72,21,72,90,
"HtmlAgilityPack.HtmlAttribute.get_Name()",1,0.00,0x00DE27FC,74,17,74,40,
"HtmlAgilityPack.HtmlAttributeCollection..ctor(class HtmlAgilityPack.HtmlNode)",1,0.00,0x00DE2454,15,9,15,104,
"HtmlAgilityPack.HtmlDocument.CloseCurrentNode()",2,0.01,0x00DE20D0,"1,138",13,"1,138",24,
"HtmlAgilityPack.HtmlDocument.CreateNode(valuetype HtmlAgilityPack.HtmlNodeType,int32)",1,0.00,0x00DE051A,928,13,928,26,
"HtmlAgilityPack.HtmlDocument.IncrementPosition()",1,0.00,0x00DE1910,"1,277",13,"1,277",32,
"HtmlAgilityPack.HtmlDocument.IncrementPosition()",1,0.00,0x00DE1914,"1,277",13,"1,277",32,
"HtmlAgilityPack.HtmlDocument.IncrementPosition()",3,0.01,0x00DE192A,"1,283",13,"1,283",22,
"HtmlAgilityPack.HtmlDocument.IncrementPosition()",1,0.00,0x00DE192D,"1,284",13,"1,284",46,
"HtmlAgilityPack.HtmlDocument.IncrementPosition()",3,0.01,0x00DE1930,"1,284",13,"1,284",46,
"HtmlAgilityPack.HtmlDocument.IncrementPosition()",1,0.00,0x00DE1940,"1,288",17,"1,288",25,
"HtmlAgilityPack.HtmlDocument.IncrementPosition()",1,0.00,0x00DE1949,"1,294",9,"1,294",10,
"HtmlAgilityPack.HtmlDocument.IncrementPosition()",1,0.00,0x00DE194A,"1,294",9,"1,294",10,
"HtmlAgilityPack.HtmlDocument.IsWhiteSpace(int32)",1,0.00,0x00DE25F8,312,13,312,65,
"HtmlAgilityPack.HtmlDocument.IsWhiteSpace(int32)",1,0.00,0x00DE260E,316,13,316,26,
"HtmlAgilityPack.HtmlDocument.Load(class System.IO.TextReader)",1,0.00,0x00DE0E93,773,26,773,39,
"HtmlAgilityPack.HtmlDocument.NewCheck()",1,0.00,0x00DE1AD6,"1,294",9,"1,294",10,
"HtmlAgilityPack.HtmlDocument.NewCheck()",1,0.00,0x00DE1ADD,"1,358",13,"1,358",25,
"HtmlAgilityPack.HtmlDocument.Parse()",1,0.00,0x00DE17F5,"1,389",13,"1,389",42,
"HtmlAgilityPack.HtmlDocument.Parse()",1,0.00,0x00DE10DD,"1,391",17,"1,391",36,
"HtmlAgilityPack.HtmlDocument.Parse()",1,0.00,0x00DE10EC,"1,391",17,"1,391",36,
"HtmlAgilityPack.HtmlDocument.Parse()",3,0.01,0x00DE10FC,"1,394",17,"1,394",32,
"HtmlAgilityPack.HtmlDocument.Parse()",2,0.01,0x00DE1108,"1,394",17,"1,394",32,
"HtmlAgilityPack.HtmlDocument.Parse()",2,0.01,0x00DE110F,"1,397",25,"1,397",40,
"HtmlAgilityPack.HtmlDocument.Parse()",1,0.00,0x00DE12C3,"1,483",25,"1,483",59,
"HtmlAgilityPack.HtmlDocument.Parse()",1,0.00,0x00DE14AC,"1,582",29,"1,582",44,
"HtmlAgilityPack.HtmlDocument.Parse()",1,0.00,0x00DE15A2,"1,632",25,"1,632",45,
"HtmlAgilityPack.HtmlDocument.Parse()",1,0.00,0x00DE1608,"1,653",25,"1,653",39,
"HtmlAgilityPack.HtmlDocument.Parse()",1,0.00,0x00DE1728,"1,709",29,"1,710",85,
"HtmlAgilityPack.HtmlDocument.Parse()",1,0.00,0x00DE1730,"1,709",29,"1,710",85,
"HtmlAgilityPack.HtmlDocument.Parse()",1,0.00,0x00DE173D,"1,709",29,"1,710",85,
"HtmlAgilityPack.HtmlDocument.Parse()",3,0.01,0x00DE174C,"1,709",29,"1,710",85,
"HtmlAgilityPack.HtmlDocument.Parse()",1,0.00,0x00DE1758,"1,709",29,"1,710",85,
"HtmlAgilityPack.HtmlDocument.PushAttributeNameEnd(int32)",1,0.00,0x00DE2719,"1,748",13,"1,748",63,
"HtmlAgilityPack.HtmlDocument.PushAttributeNameEnd(int32)",1,0.00,0x00DE271E,"1,748",13,"1,748",63,
"HtmlAgilityPack.HtmlDocument.PushAttributeNameStart(int32)",1,0.00,0x00DE2630,"1,753",13,"1,753",51,
"HtmlAgilityPack.HtmlDocument.PushNodeEnd(int32,bool)",1,0.00,0x00DE1B7A,"1,797",17,"1,797",83,
"HtmlAgilityPack.HtmlDocument.PushNodeEnd(int32,bool)",1,0.00,0x00DE1BA7,"1,805",21,"1,805",56,
"HtmlAgilityPack.HtmlDocument.PushNodeNameStart(bool,int32)",1,0.00,0x00DE2156,"1,859",13,"1,859",47,
"HtmlAgilityPack.HtmlDocument.PushNodeStart(valuetype HtmlAgilityPack.HtmlNodeType,int32)",2,0.01,0x00DE18D5,"1,865",13,"1,865",52,
"HtmlAgilityPack.HtmlDocument.PushNodeStart(valuetype HtmlAgilityPack.HtmlNodeType,int32)",1,0.00,0x00DE18E0,"1,866",13,"1,866",40,
"HtmlAgilityPack.HtmlDocument.PushNodeStart(valuetype HtmlAgilityPack.HtmlNodeType,int32)",1,0.00,0x00DE18F4,"1,872",13,"1,872",50,
"HtmlAgilityPack.HtmlDocument.SetIdForNode(class HtmlAgilityPack.HtmlNode,string)",1,0.00,0x00DE259B,995,9,995,10,
"HtmlAgilityPack.HtmlDocument.UpdateLastParentNode()",1,0.00,0x00DE2F4F,"1,003",21,"1,003",66,
"HtmlAgilityPack.HtmlDocument.UpdateLastParentNode()",1,0.00,0x00DE2F57,"1,005",15,"1,005",77,
"HtmlAgilityPack.HtmlDocument.UpdateLastParentNode()",1,0.00,0x00DE2F62,"1,005",15,"1,005",77,
"HtmlAgilityPack.HtmlNameTable..ctor()",2,0.01,0x00DE369A,10,9,10,56,
"HtmlAgilityPack.HtmlNameTable.Get(string)",1,0.00,0x00DE3AF0,28,13,28,42,
"HtmlAgilityPack.HtmlNameTable.Get(string)",1,0.00,0x00DE3AF5,28,13,28,42,
"HtmlAgilityPack.HtmlNode.AppendChild(class HtmlAgilityPack.HtmlNode)",1,0.00,0x00DE21DE,770,13,770,34,
"HtmlAgilityPack.HtmlNode.AppendChild(class HtmlAgilityPack.HtmlNode)",1,0.00,0x00DE21E2,771,13,771,29,
"HtmlAgilityPack.HtmlNode.CloseNode(class HtmlAgilityPack.HtmlNode)",1,0.00,0x00DE2DAC,"1,784",25,"1,784",42,
"HtmlAgilityPack.HtmlNode.get_Attributes()",1,0.00,0x00DE23B0,179,17,179,36,
"HtmlAgilityPack.HtmlNode.get_Attributes()",1,0.00,0x00DE23B1,179,17,179,36,
"HtmlAgilityPack.HtmlNode.get_Attributes()",1,0.00,0x00DE23D9,181,21,181,69,
"HtmlAgilityPack.HtmlNode.get_Closed()",1,0.00,0x00DE0FD0,209,19,209,45,
"HtmlAgilityPack.HtmlNode.get_HasAttributes()",1,0.00,0x00DE2422,263,17,263,29,
"HtmlAgilityPack.HtmlNode.get_HasChildNodes()",1,0.00,0x00DE3894,279,17,279,44,
"HtmlAgilityPack.HtmlNode.get_Name()",6,0.03,0x00DE2ADB,448,17,448,71,
"HtmlAgilityPack.HtmlNode.get_ParentNode()",2,0.01,0x00DE2F90,521,19,521,38,
"HtmlAgilityPack.HtmlNode.GetId()",1,0.00,0x00DE2371,"1,825",13,"1,825",50,
"HtmlAgilityPack.HtmlNode.IsClosedElement(string)",1,0.00,0x00DE2C08,643,13,643,77,
"HtmlAgilityPack.HtmlNodeNavigator..ctor(class HtmlAgilityPack.HtmlNodeNavigator)",1,0.00,0x00DE375D,20,9,20,56,
"HtmlAgilityPack.HtmlNodeNavigator.get_LocalName()",1,0.00,0x00DE3A6B,269,21,269,89,
"HtmlAgilityPack.HtmlNodeNavigator.get_NodeType()",1,0.00,0x00DE390A,320,17,320,47,
"HtmlAgilityPack.HtmlNodeNavigator.get_NodeType()",1,0.00,0x00DE392B,332,25,332,51,
"HtmlAgilityPack.HtmlNodeNavigator.MoveToNext()",2,0.01,0x00DE39D0,630,13,630,50,
"HtmlAgilityPack.HtmlNodeNavigator.MoveToParent()",1,0.00,0x00DE3B54,677,13,677,49,
"HtmlAgilityPack.HtmlNodeNavigator.MoveToParent()",1,0.00,0x00DE3B60,677,13,677,49,
"HtmlAgilityPack.HtmlNodeNavigator.MoveToParent()",1,0.00,0x00DE3B73,682,13,682,52,
"JIT_GetGenericsGCStaticBase(class MethodTable *)",1,0.00,0x5B2E96C5,"1,874",0,"1,874",0,
"JIT_IsInstanceOfArray(struct CORINFO_CLASS_STRUCT_ *,class Object *)",13,0.05,0x5B2EDB1C,"2,709",0,"2,709",0,
"JIT_IsInstanceOfArray(struct CORINFO_CLASS_STRUCT_ *,class Object *)",20,0.08,0x5B2EDB22,"2,709",0,"2,709",0,
"JIT_IsInstanceOfArray(struct CORINFO_CLASS_STRUCT_ *,class Object *)",19,0.08,0x5B2EDB2D,"2,723",0,"2,723",0,
"JIT_LDiv(__int64,__int64)",1,0.00,0x5B2E496C,273,0,273,0,
"JIT_LDiv(__int64,__int64)",1,0.00,0x5B2E49C9,299,0,299,0,
"JIT_NewFast(struct CORINFO_CLASS_STRUCT_ *)",3,0.01,0x5B2E25A1,"2,899",0,"2,899",0,
"JIT_NewFast(struct CORINFO_CLASS_STRUCT_ *)",1,0.00,0x5B2E25E9,"2,904",0,"2,904",0,
"JIT_NewFast(struct CORINFO_CLASS_STRUCT_ *)",3,0.01,0x5B2E2634,"2,922",0,"2,922",0,
"JIT_NewFast(struct CORINFO_CLASS_STRUCT_ *)",1,0.00,0x5B2E2649,"2,924",0,"2,924",0,
"MS.Internal.Xml.XPath.XPathSelectionIterator.MoveNext()",3,0.01,0x00DF78E2,39,13,39,48,
"OpenNLP.Tools.Util.BeamSearch.BestSequences(int32,object[],object[],float64)",1,0.00,0x0D7888CC,0,0,0,0,
"SharpEntropy.IO.BinaryGisModelReader.ReadPredicates(int32[][]&,class System.Collections.Generic.Dictionary`2<string,class SharpEntropy.PatternedPredicate>&)",1,0.00,0x0D788004,0,0,0,0,
"SharpEntropy.IO.BinaryGisModelReader.ReadString()",1,0.00,0x0D787DC4,0,0,0,0,
"SharpEntropy.IO.GisModelReader.GetPredicateData(string,int32[],float64[])",1,0.00,0x0D7893F2,0,0,0,0,
"SharpEntropy.PatternedPredicate.GetParameter(int32)",1,0.00,0x0D789488,0,0,0,0,
"StackFrameIterator::PostProcessingForManagedFrames(void)",1,0.00,0x5B2E128A,"2,758",0,"2,758",0,
"System.Array.Sort(!!0[])",4,0.02,0x13FB72E2,"1,746",9,"1,746",10,
"System.BitConverter.ToInt32(uint8[],int32)",1,0.00,0x0A7ED614,162,13,162,31,
"System.Char.IsLetter(char)",1,0.00,0x0A7ED711,240,11,240,27,
"System.Collections.ArrayList..ctor(class System.Collections.ICollection)",1,0.00,0x004EFC2C,86,9,86,10,
"System.Collections.CollectionBase.System.Collections.IList.Add(object)",1,0.00,0x13014311,133,13,133,31,
"System.Collections.CollectionBase.System.Collections.IList.Add(object)",1,0.00,0x13014347,134,13,134,46,
"System.Collections.CollectionBase.System.Collections.IList.Add(object)",2,0.01,0x13014372,135,13,135,46,
"System.Collections.Generic.Dictionary`2..ctor()",1,0.00,0x004E2EA2,87,9,87,43,
"System.Collections.Generic.Dictionary`2.ContainsKey(!0)",3,0.01,0x004E7716,209,13,209,40,
"System.Collections.Generic.Dictionary`2.get_Item(!0)",1,0.00,0x0A2F78EE,162,17,162,40,
"System.Collections.Generic.Dictionary`2.set_Item(!0,!1)",3,0.01,0x009C2AAB,168,17,168,43,
"System.Collections.Generic.Dictionary`2.TryGetValue(!0,!1&)",2,0.01,0x072F722F,428,13,428,36,
"System.Collections.Generic.List`1.AddRange(class System.Collections.Generic.IEnumerable`1<!0>)",1,0.00,0x0B664BB1,258,9,258,10,
"System.Collections.Generic.List`1.Enumerator.MoveNext()",1,0.00,0x009C1684,"1,199",21,"1,199",33,
"System.Collections.Generic.List`1.Enumerator.MoveNext()",1,0.00,0x009C1693,"1,201",17,"1,201",39,
"System.Collections.Generic.List`1.GetEnumerator()",1,0.00,0x009C15C0,580,13,580,41,
"System.Collections.Generic.List`1.ToArray()",1,0.00,0x009C2A7B,"1,033",13,"1,033",26,
"System.Collections.Hashtable..ctor()",3,0.01,0x072F1F0C,247,9,247,43,
"System.Collections.Hashtable.Add(object,object)",5,0.02,0x072FC33B,431,13,431,38,
"System.Collections.Hashtable.ContainsKey(object)",2,0.01,0x0A2F9E34,512,13,512,80,
"System.Collections.Hashtable.ContainsKey(object)",2,0.01,0x0A2F9E49,516,13,516,69,
"System.Collections.Hashtable.ContainsKey(object)",2,0.01,0x0A2F9E66,518,17,518,44,
"System.Collections.Hashtable.ContainsKey(object)",1,0.00,0x0A2F9E6D,520,21,520,34,
"System.Collections.Hashtable.ContainsKey(object)",1,0.00,0x0A2F9E9D,522,17,523,44,
"System.Collections.Hashtable.ContainsKey(object)",2,0.01,0x0A2F9ECD,525,17,525,91,
"System.Collections.Hashtable.ContainsKey(object)",1,0.00,0x0A2F9E72,527,13,527,26,
"System.Collections.Hashtable.ContainsKey(object)",1,0.00,0x0A2F9EE1,527,13,527,26,
"System.Collections.Hashtable.get_Item(object)",1,0.00,0x072F1F50,650,17,650,33,
"System.Collections.Hashtable.get_Item(object)",1,0.00,0x072F1F6A,650,17,650,33,
"System.Collections.Hashtable.get_Item(object)",1,0.00,0x072F1F7C,664,17,664,84,
"System.Collections.Hashtable.get_Item(object)",11,0.05,0x072F1F8F,664,17,664,84,
"System.Collections.Hashtable.get_Item(object)",3,0.01,0x072F1FA4,668,17,668,73,
"System.Collections.Hashtable.get_Item(object)",1,0.00,0x072F1FC7,693,25,693,52,
"System.Collections.Hashtable.get_Item(object)",1,0.00,0x072F2028,706,21,707,48,
"System.Collections.Hashtable.get_Item(object)",10,0.04,0x072F2035,706,21,707,48,
"System.Collections.Hashtable.HashtableEnumerator.MoveNext()",1,0.00,0x0AE7B590,"1,582",17,"1,582",35,
"System.Collections.Hashtable.HashtableEnumerator.MoveNext()",2,0.01,0x0AE7B5A0,"1,583",21,"1,583",30,
"System.Collections.Hashtable.HashtableEnumerator.MoveNext()",1,0.00,0x0AE7B5B7,"1,585",21,"1,585",70,
"System.Collections.Hashtable.HashtableEnumerator.MoveNext()",1,0.00,0x0AE7B5BF,"1,586",25,"1,586",43,
"System.Collections.Hashtable.HashtableEnumerator.MoveNext()",1,0.00,0x0AE7B5E7,"1,588",25,"1,588",40,
"System.Collections.Hashtable.Remove(object)",1,0.00,0x0D7386CF,"1,081",17,"1,082",44,
"System.Collections.Hashtable.Remove(object)",1,0.00,0x0D7386EC,"1,088",21,"1,088",73,
"System.Collections.Hashtable.set_Item(object,object)",17,0.07,0x02B282AC,722,17,722,43,
"System.Convert.ToDouble(object)",1,0.00,0x14B940E3,"1,528",13,"1,528",75,
"System.Convert.ToDouble(object)",4,0.02,0x14B940ED,"1,528",13,"1,528",75,
"System.Convert.ToString(object,class System.IFormatProvider)",2,0.01,0x14798433,"1,796",13,"1,796",66,
"System.Data.SqlClient.SqlCommand.ExecuteNonQuery()",6,0.03,0x00DF2656,"1,052",0,"1,052",0,
"System.Data.SqlClient.SqlCommand.ExecuteNonQuery()",2,0.01,0x00DF26C9,"1,058",0,"1,058",0,
"System.Data.SqlClient.SqlConnection..ctor(string)",1,0.00,0x13293AC0,57,0,57,0,
"System.Enum.ToString()",1,0.00,0x0730A7FA,693,13,693,76,
"System.Globalization.CultureInfo.get_CompareInfo()",1,0.00,0x009C4546,"1,009",17,"1,009",38,
"System.Int32.Parse(string)",6,0.03,0x13FBF2AB,144,13,144,93,
"System.Int32.Parse(string)",52,0.22,0x13FBF2B8,144,13,144,93,
"System.Int32.Parse(string,valuetype System.Globalization.NumberStyles)",1,0.00,0x14B93F10,149,13,149,63,
"System.Int32.Parse(string,valuetype System.Globalization.NumberStyles)",1,0.00,0x14B93F20,150,13,150,78,
"System.Int32.Parse(string,valuetype System.Globalization.NumberStyles)",2,0.01,0x14B93F25,150,13,150,78,
"System.Int32.Parse(string,valuetype System.Globalization.NumberStyles)",10,0.04,0x14B93F2F,150,13,150,78,
"System.IO.File.OpenRead(string)",15,0.06,0x130D303F,597,13,597,89,
"System.IO.FileStream.get_Length()",1,0.00,0x02B2E107,904,17,904,63,
"System.IO.FileStream.Read(uint8[],int32,int32)",2,0.01,0x02B2E2D0,"1,271",13,"1,271",34,
"System.IO.FileStream.Read(uint8[],int32,int32)",1,0.00,0x02B2E2E5,"1,279",13,"1,279",24,
"System.IO.FileStream.Read(uint8[],int32,int32)",1,0.00,0x02B2E332,"1,283",21,"1,283",56,
"System.IO.FileStream.Read(uint8[],int32,int32)",4,0.02,0x02B2E3AC,"1,299",13,"1,299",27,
"System.IO.FileStream.Read(uint8[],int32,int32)",1,0.00,0x02B2E3DF,"1,328",13,"1,328",22,
"System.IO.MemoryStream.set_Position(int64)",1,0.00,0x0A7F8D60,294,17,294,31,
"System.IO.MemoryStream.set_Position(int64)",1,0.00,0x0A7F8D74,294,17,294,31,
"System.IO.MemoryStream.set_Position(int64)",1,0.00,0x0A7F8D9B,304,13,304,14,
"System.IO.Stream.Close()",1,0.00,0x072FCB75,192,13,192,39,
"System.IO.StreamReader.DiscardBufferedData()",1,0.00,0x14B93EA1,258,13,258,25,
"System.IO.StreamReader.DiscardBufferedData()",2,0.01,0x14B93EA4,258,13,258,25,
"System.IO.StreamReader.DiscardBufferedData()",2,0.01,0x14B93EBC,264,17,264,49,
"System.IO.StreamReader.DiscardBufferedData()",4,0.02,0x14B93EC1,264,17,264,49,
"System.IO.StreamReader.Peek()",1,0.00,0x00DF2BBA,291,17,291,53,
"System.IO.StreamReader.ReadLine()",2,0.01,0x0C2F8F60,626,13,626,32,
"System.IO.StreamReader.ReadLine()",1,0.00,0x0C2F8F69,626,13,626,32,
"System.IO.StreamReader.ReadLine()",135,0.56,0x0C2F8F89,630,17,630,39,
"System.IO.StreamReader.ReadLine()",1,0.00,0x0C2F8F97,632,13,632,37,
"System.IO.StreamReader.ReadLine()",7,0.03,0x0C2F8F9F,636,21,636,45,
"System.IO.StreamReader.ReadLine()",1,0.00,0x0C2F8FA2,636,21,636,45,
"System.IO.StreamReader.ReadLine()",5,0.02,0x0C2F8FAB,636,21,636,45,
"System.IO.StreamReader.ReadLine()",12,0.05,0x0C2F8FB5,639,21,639,50,
"System.IO.StreamReader.ReadLine()",1,0.00,0x0C2F8FBE,641,25,641,40,
"System.IO.StreamReader.ReadLine()",1,0.00,0x0C2F8FC2,641,25,641,40,
"System.IO.StreamReader.ReadLine()",2,0.01,0x0C2F8FD8,643,29,643,47,
"System.IO.StreamReader.ReadLine()",2,0.01,0x0C2F8FE2,643,29,643,47,
"System.IO.StreamReader.ReadLine()",23,0.10,0x0C2F8FFA,646,29,646,78,
"System.IO.StreamReader.ReadLine()",8,0.03,0x0C2F903D,654,21,654,25,
"System.IO.StreamReader.ReadLine()",3,0.01,0x0C2F907B,659,15,659,40,
