Function Name,Exclusive Samples,Exclusive Samples %,Instruction Address,Source Line Begin,Source Character Begin,Source Line End,Source Character End,
"System.IO.StreamReader.ReadLine()",10,0.04,0x0C2F9085,659,15,659,40,
"System.IO.StreamReader.ReadToEnd()",2,0.01,0x0B66DF80,356,17,356,35,
"System.IO.StreamReader.ReadToEnd()",28,0.12,0x0B66DF90,358,15,358,35,
"System.Linq.Enumerable.Contains(class System.Collections.Generic.IEnumerable`1<!!0>,!!0)",1,0.00,0x1444764C,"1,244",13,"1,244",59,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",32,0.13,0x00DF15EC,"1,189",9,"1,189",10,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",92,0.38,0x00DF15F3,"1,189",9,"1,189",10,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",38,0.16,0x00DF14D0,"1,192",13,"1,192",32,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",20,0.08,0x00DF14D4,"1,192",13,"1,192",32,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",6,0.03,0x00DF14D6,"1,192",13,"1,192",32,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",7,0.03,0x00DF14D9,"1,192",13,"1,192",32,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",4,0.02,0x00DF14DE,"1,192",13,"1,192",32,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",135,0.56,0x00DF14E5,"1,192",13,"1,192",32,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",343,1.43,0x00DF14E7,"1,192",13,"1,192",32,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",15,0.06,0x00DF14E9,"1,192",13,"1,192",32,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",42,0.18,0x00DF14EC,"1,192",13,"1,192",32,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",3,0.01,0x00DF14EE,"1,192",13,"1,192",32,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",6,0.03,0x00DF14F1,"1,192",13,"1,192",32,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",2,0.01,0x00DF14F3,"1,192",13,"1,192",32,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",8,0.03,0x00DF14FD,"1,193",13,"1,193",81,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",3,0.01,0x00DF1500,"1,193",13,"1,193",81,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",16,0.07,0x00DF1503,"1,193",13,"1,193",81,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",15,0.06,0x00DF1513,"1,193",13,"1,193",81,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",4,0.02,0x00DF1515,"1,193",13,"1,193",81,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",29,0.12,0x00DF151C,"1,193",13,"1,193",81,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",16,0.07,0x00DF154B,"1,195",13,"1,195",60,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",28,0.12,0x00DF1557,"1,196",13,"1,196",36,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",16,0.07,0x00DF156B,"1,197",13,"1,197",27,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",15,0.06,0x00DF1576,"1,198",20,"1,198",67,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",18,0.08,0x00DF1586,"1,198",20,"1,198",67,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",20,0.08,0x00DF158B,"1,198",20,"1,198",67,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",595,2.48,0x00DF158D,"1,198",20,"1,198",67,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",33,0.14,0x00DF1590,"1,200",21,"1,200",41,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",29,0.12,0x00DF1593,"1,200",21,"1,200",41,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)","3,111",12.99,0x00DF1599,"1,200",21,"1,200",41,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",17,0.07,0x00DF15A8,"1,200",21,"1,200",41,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",1,0.00,0x00DF15AB,"1,200",21,"1,200",41,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)","2,947",12.31,0x00DF15B1,"1,200",21,"1,200",41,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",4,0.02,0x00DF15BC,"1,200",21,"1,200",41,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",2,0.01,0x00DF15C3,"1,200",21,"1,200",41,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",18,0.08,0x00DF15C8,"1,200",21,"1,200",41,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",14,0.06,0x00DF15CF,"1,200",21,"1,200",41,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",1,0.00,0x00DF15D3,"1,200",21,"1,200",41,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",7,0.03,0x00DF15D5,"1,200",21,"1,200",41,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",316,1.32,0x00DF15DE,"1,200",21,"1,200",41,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",14,0.06,0x00DF159D,"1,200",42,"1,200",50,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",2,0.01,0x00DF15A3,"1,200",42,"1,200",50,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",13,0.05,0x00DF15A5,"1,200",42,"1,200",50,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",14,0.06,0x00DF15E1,"1,203",13,"1,203",26,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",15,0.06,0x00DF15E8,"1,203",13,"1,203",26,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",19,0.08,0x00DF15E9,"1,203",13,"1,203",26,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",13,0.05,0x00DF15EA,"1,203",13,"1,203",26,
"System.Linq.Enumerable.Count(class System.Collections.Generic.IEnumerable`1<!!0>)",18,0.08,0x00DF15EB,"1,203",13,"1,203",26,
"System.Linq.Enumerable.Iterator`1.GetEnumerator()",15,0.06,0x0C2F983E,97,17,97,34,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",30,0.13,0x00DF1230,16,13,16,32,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",23,0.10,0x00DF1234,16,13,16,32,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",16,0.07,0x00DF1239,16,13,16,32,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",9,0.04,0x00DF1244,16,13,16,32,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",18,0.08,0x00DF1259,18,13,18,45,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",1,0.00,0x00DF125C,18,13,18,45,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",6,0.03,0x00DF125F,18,13,18,45,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",13,0.05,0x00DF126F,18,13,18,45,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",29,0.12,0x00DF1278,18,13,18,45,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",20,0.08,0x00DF12E0,19,13,19,37,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",19,0.08,0x00DF12F6,19,13,19,37,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",48,0.20,0x00DF12FF,19,13,19,37,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",14,0.06,0x00DF135A,20,13,20,41,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",2,0.01,0x00DF1360,20,13,20,41,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",1,0.00,0x00DF1363,20,13,20,41,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",16,0.07,0x00DF1373,20,13,20,41,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",31,0.13,0x00DF137C,20,13,20,41,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",16,0.07,0x00DF138A,20,42,20,114,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",2,0.01,0x00DF138D,20,42,20,114,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",2,0.01,0x00DF1390,20,42,20,114,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",13,0.05,0x00DF1397,20,42,20,114,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",815,3.40,0x00DF139C,20,42,20,114,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",180,0.75,0x00DF13A3,20,42,20,114,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",2,0.01,0x00DF13AC,20,42,20,114,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",15,0.06,0x00DF13BC,20,42,20,114,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",13,0.05,0x00DF13E7,20,42,20,114,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",2,0.01,0x00DF13EC,20,42,20,114,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",18,0.08,0x00DF13EF,20,42,20,114,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",447,1.87,0x00DF13F5,20,42,20,114,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",20,0.08,0x00DF13FC,21,13,21,76,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",1,0.00,0x00DF13FD,21,13,21,76,
"System.Linq.Enumerable.Where(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,bool>)",1,0.00,0x00DF13FF,21,13,21,76,
"System.Linq.Enumerable.WhereListIterator`1.MoveNext()",35,0.15,0x00DF16A9,240,17,240,30,
"System.Linq.Enumerable.WhereListIterator`1.MoveNext()",23,0.10,0x00DF16E2,240,17,240,30,
"System.Net.HttpWebRequest.GetResponse()",23,0.10,0x13A99BCA,"2,056",17,"2,056",32,
"System.Net.WebHeaderCollection.Add(string,string)",1,0.00,0x13A972A8,616,13,616,47,
"System.Net.WebRequest.Create(string)",5,0.02,0x1363FD10,209,13,209,61,
"System.Number.ParseInt32(string,valuetype System.Globalization.NumberStyles,class System.Globalization.NumberFormatInfo)",1,0.00,0x009C66BF,718,13,718,22,
"System.String.Compare(string,string,bool)",10,0.04,0x00DF2C26,"1,952",17,"1,952",110,
"System.String.Compare(string,string,bool)",64,0.27,0x00DF2C3F,"1,954",13,"1,954",100,
"System.String.CompareOrdinal(string,string)",9,0.04,0x0A2F7794,"2,309",13,"2,309",53,
"System.String.Concat(object,object)",1,0.00,0x004EF3FE,"3,221",13,"3,221",61,
"System.String.Concat(object,object)",2,0.01,0x004EF409,"3,221",13,"3,221",61,
"System.String.Concat(object[])",1,0.00,0x0A7E52FE,"3,287",17,"3,287",78,
"System.String.Concat(string,string)",2,0.01,0x004EF5E3,"3,348",13,"3,348",37,
"System.String.Concat(string,string)",7,0.03,0x004EF635,"3,361",13,"3,361",74,
"System.String.Concat(string,string)",39,0.16,0x004EF642,"3,364",13,"3,364",57,
"System.String.Concat(string,string)",7,0.03,0x004EF64E,"3,366",13,"3,366",27,
"System.String.Concat(string,string,string)",1,0.00,0x009C55FC,"3,396",13,"3,396",61,
"System.String.Concat(string,string,string)",1,0.00,0x009C5608,"3,398",13,"3,398",58,
"System.String.Concat(string[])",1,0.00,0x0AE7CBEA,"3,482",13,"3,482",61,
"System.String.IndexOf(char)",7,0.03,0x004E4AB4,"2,440",13,"2,440",51,
"System.String.op_Inequality(string,string)",1,0.00,0x004E6FB5,658,12,658,40,
"System.String.Replace(string,string)",67,0.28,0x0F791EC0,"3,088",13,"3,088",56,
"System.String.Split(char[])",74,0.31,0x009C116D,841,13,841,86,
"System.String.StartsWith(string)",1,0.00,0x0D7358DF,"2,755",13,"2,759",64,
"System.String.Substring(int32,int32)",1,0.00,0x004E0470,"1,141",13,"1,141",75,
"System.String.Substring(int32,int32)",2,0.01,0x004E0474,"1,141",13,"1,141",75,
"System.String.Substring(int32,int32)",27,0.11,0x004E047C,"1,141",13,"1,141",75,
"System.String.ToLower()",2,0.01,0x13FB7C70,"2,844",13,"2,844",61,
"System.String.ToLower()",1,0.00,0x13FB7C74,"2,844",13,"2,844",61,
"System.String.ToLower()",28,0.12,0x13FB7C7B,"2,844",13,"2,844",61,
"System.String.ToLower()",139,0.58,0x13FB7C84,"2,844",13,"2,844",61,
"System.Text.RegularExpressions.MatchCollection.get_Count()",1,0.00,0x1311E5C5,109,17,109,39,
"System.Text.RegularExpressions.MatchEnumerator.MoveNext()",1,0.00,0x1311F0B4,227,13,227,55,
"System.Text.RegularExpressions.Regex..ctor(string,valuetype System.Text.RegularExpressions.RegexOptions)",2,0.01,0x0F89489B,100,9,100,91,
"System.Text.RegularExpressions.Regex.IsMatch(string)",1,0.00,0x0F894F76,505,13,505,100,
"System.Text.UTF8Encoding.GetString(uint8[],int32,int32)",2,0.01,0x0D6ECC8E,457,9,457,10,
"System.Threading.Thread.get_IsAlive()",172,0.72,0x00DF1700,553,19,553,42,
"System.Threading.Thread.get_IsAlive()","9,922",41.43,0x00DF1705,553,19,553,42,
"System.Threading.Thread.Start()",17,0.07,0x13A9ADC9,273,9,273,10,
"System.Web.HttpRequest.get_Params()",5,0.02,0x136378FC,"1,923",21,"1,923",50,
"System.Web.HttpResponse.Redirect(string)",1,0.00,0x131EFFAA,"1,992",13,"1,992",40,
"System.Web.HttpServerVarsCollection.GetValues(string)",2,0.01,0x13196EBD,196,13,196,34,
"System.Web.HttpUtility.HtmlDecode(string)",3,0.01,0x126FA9A7,"1,020",13,"1,020",54,
"System.Web.UI.Control.DataBind()",1,0.00,0x147972E0,"1,526",9,"1,526",10,
"System.Web.UI.DataBinder.Eval(object,string)",3,0.01,0x1479776C,81,13,81,64,
"System.Web.UI.Page.ProcessRequest(class System.Web.HttpContext)",20,0.08,0x1311953F,"3,884",5,"3,884",6,
"System.Web.UI.WebControls.Repeater.DataBind()",2,0.01,0x1479656D,578,9,578,10,
"System.Xml.NameTable.Get(string)",1,0.00,0x072FA8C1,134,17,134,58,
"System.Xml.NameTable.Get(string)",1,0.00,0x072FA915,142,17,142,71,
"System.Xml.Serialization.XmlSerializer..ctor(class System.Type)",13,0.05,0x13B1DAA8,177,9,177,67,
"System.Xml.Serialization.XmlSerializer.Deserialize(class System.IO.Stream)",2,0.01,0x13FB367D,367,13,367,49,
"System.Xml.XmlDocument.LoadXml(string)",7,0.03,0x0A7E2EBF,"1,124",17,"1,124",32,
"System.Xml.XmlNameTable..ctor()",1,0.00,0x02B2CE30,0,0,0,0,
"System.Xml.XPath.XPathNavigator..ctor()",1,0.00,0x00DF2C80,0,0,0,0,
"System.Xml.XPath.XPathNavigator.Select(string)",7,0.03,0x00DF2CDA,"1,000",13,"1,000",64,
"Thread::FillInCrawlFrameFromControlPC(class CrawlFrame *,unsigned long)",1,0.00,0x5B2E097E,795,0,795,0,
"ThreadNative::IsAlive(class ThreadBaseObject *)",1,0.00,0x5B42276B,791,0,791,0,
"Wnlib.Index.lookup(string,class Wnlib.PartOfSpeech)",1,0.00,0x14B72D92,92,29,92,32,
"Wnlib.Index.lookup(string,class Wnlib.PartOfSpeech)",2,0.01,0x14B72D4A,93,5,93,40,
"Wnlib.Index.lookup(string,class Wnlib.PartOfSpeech)",1,0.00,0x14B72D8B,93,5,93,40,
"Wnlib.Index.lookup(string,class Wnlib.PartOfSpeech)",1,0.00,0x14B72DB3,95,3,95,4,
"Wnlib.Pointer..ctor(string)",2,0.01,0x14B74B92,882,3,882,29,
"Wnlib.PointerType.get_ident()",1,0.00,0x14B766C0,665,4,665,5,
"Wnlib.PointerType.get_ident()",1,0.00,0x14B766C6,665,4,665,5,
"Wnlib.PointerType.of(string)",1,0.00,0x00DEFD80,619,3,619,4,
"Wnlib.PointerType.of(string)",1,0.00,0x00DEFDB4,620,4,620,18,
"Wnlib.PointerType.of(string)",1,0.00,0x00DEFDFD,622,4,622,34,
"Wnlib.StrTok.next()",1,0.00,0x14B73C6F,601,11,601,28,
"Wnlib.StrTok.next()",1,0.00,0x14B73C72,601,11,601,28,
"Wnlib.StrTok.next()",4,0.02,0x14B73C7F,601,11,601,28,
"Wnlib.StrTok.next()",1,0.00,0x14B73C11,602,5,602,25,
"Wnlib.StrTok.next()",1,0.00,0x14B73C1E,602,5,602,25,
"Wnlib.StrTok.next()",1,0.00,0x14B73C36,603,6,603,25,
"Wnlib.StrTok.next()",1,0.00,0x14B73C3D,603,6,603,25,
"Wnlib.StrTok.next()",1,0.00,0x14B73C5A,603,6,603,25,
"Wnlib.StrTok.next()",4,0.02,0x14B73C90,605,3,605,4,
"Wnlib.SynSet..ctor(int32,class Wnlib.PartOfSpeech,string,class Wnlib.Search,int32)",2,0.01,0x14B740C6,137,4,137,24,
"Wnlib.SynSet.catword(int32,int32,int32)",1,0.00,0x14B75554,785,4,785,31,
"Wnlib.SynSet.catword(int32,int32,int32)",1,0.00,0x14B75600,793,4,793,27,
"Wnlib.SynSet.deadjify(string)",1,0.00,0x14B757AF,868,4,868,32,
"Wnlib.SynSet.deadjify(string)",1,0.00,0x14B75943,870,20,870,35,
"Wnlib.SynSet.getsearchsense(int32)",1,0.00,0x14B74AD9,997,4,997,41,
"Wnlib.SynSet.getsearchsense(int32)",1,0.00,0x14B74B4F,999,17,999,36,
"Wnlib.SynSet.Parse(string,class Wnlib.PartOfSpeech,string)",1,0.00,0x14B7444C,174,5,174,36,
"Wnlib.SynSet.Parse(string,class Wnlib.PartOfSpeech,string)",1,0.00,0x14B747B8,182,16,182,24,
"Wnlib.SynSet.Parse(string,class Wnlib.PartOfSpeech,string)",1,0.00,0x14B74566,184,5,184,26,
"Wnlib.SynSet.Parse(string,class Wnlib.PartOfSpeech,string)",1,0.00,0x14B746AE,193,5,193,40,
"Wnlib.SynSet.Parse(string,class Wnlib.PartOfSpeech,string)",1,0.00,0x14B74776,196,5,196,27,
"Wnlib.SynSet.Parse(string,class Wnlib.PartOfSpeech,string)",1,0.00,0x14B74780,196,5,196,27,
"Wnlib.SynSet.Parse(string,class Wnlib.PartOfSpeech,string)",2,0.01,0x14B747B4,198,4,198,5,
"Wnlib.SynSet.tracePtrs(class Wnlib.SearchType,class Wnlib.PartOfSpeech,int32)",1,0.00,0x14B75C53,243,5,243,26,
"Wnlib.WNDB.binSearch(string,char,class System.IO.StreamReader)",1,0.00,0x14B737EB,315,3,315,4,
"Wnlib.WNDB.binSearch(string,char,class System.IO.StreamReader)",2,0.01,0x14B73882,325,5,325,30,
"Wnlib.WNDB.binSearch(string,char,class System.IO.StreamReader)",1,0.00,0x14B73888,326,5,326,38,
"Wnlib.WNDB.binSearch(string,char,class System.IO.StreamReader)",1,0.00,0x14B7388B,326,5,326,38,
"Wnlib.WNDB.binSearch(string,char,class System.IO.StreamReader)",2,0.01,0x14B738AF,326,5,326,38,
"Wnlib.WNDB.binSearch(string,char,class System.IO.StreamReader)",1,0.00,0x14B738E8,329,6,329,20,
"Wnlib.WNDB.binSearch(string,char,class System.IO.StreamReader)",1,0.00,0x14B738F4,331,5,331,26,
"Wnlib.WNDB.binSearch(string,char,class System.IO.StreamReader)",1,0.00,0x14B73931,334,5,334,35,
"Wnlib.WNDB.binSearch(string,char,class System.IO.StreamReader)",1,0.00,0x14B73961,336,5,336,32,
"Wnlib.WNDB.binSearch(string,char,class System.IO.StreamReader)",1,0.00,0x14B73973,336,5,336,32,
"Wnlib.WNDB.binSearch(string,char,class System.IO.StreamReader)",1,0.00,0x14B7398E,339,5,339,16,
"Wnlib.WNDB.binSearch(string,char,class System.IO.StreamReader)",1,0.00,0x14B739D7,344,6,344,23,
"Wnlib.WNDB.binSearch(string,char,class System.IO.StreamReader)",1,0.00,0x14B739DE,346,5,346,16,
"Wnlib.WNDB.binSearch(string,char,class System.IO.StreamReader)",1,0.00,0x14B739FB,349,6,349,16,
"Wnlib.WNDB.binSearch(string,char,class System.IO.StreamReader)",1,0.00,0x14B73A07,350,6,350,29,
"Wnlib.WNDB.GetStreamReader(string)",1,0.00,0x14B73478,219,3,219,4,
"WordsMatching.AcronymChecker.ComputeEditDistance(string,string)",1,0.00,0x00DEECFA,31,29,31,35,
"WordsMatching.HierarchicalWordData.Build_WordData()",1,0.00,0x14B70F48,81,13,81,35,
"WordsMatching.HierarchicalWordData.Compute_DepthMatrix()",1,0.00,0x14B789D0,137,26,137,31,
"WordsMatching.HierarchicalWordData.Compute_DepthMatrix()",1,0.00,0x14B78B04,140,30,140,35,
"WordsMatching.HierarchicalWordData.Compute_DepthMatrix()",1,0.00,0x14B78BAE,141,25,141,87,
"WordsMatching.HierarchicalWordData.Compute_DepthMatrix()",1,0.00,0x14B78BE3,141,25,141,87,
"WordsMatching.HierarchicalWordData.Compute_DepthMatrix()",1,0.00,0x14B79382,154,28,154,33,
"WordsMatching.HierarchicalWordData.Compute_DepthMatrix()",1,0.00,0x14B79394,154,28,154,33,
"WordsMatching.HierarchicalWordData.Compute_DepthMatrix()",1,0.00,0x14B79473,154,34,154,36,
"WordsMatching.HierarchicalWordData.Compute_DepthMatrix()",1,0.00,0x14B793BA,155,23,155,65,
"WordsMatching.HierarchicalWordData.GetKey(object,object)",1,0.00,0x14B787E3,124,13,124,63,
"WordsMatching.HierarchicalWordData.GetKey(object,object)",1,0.00,0x14B787EC,124,13,124,63,
"WordsMatching.HierarchicalWordData.GetKey(object,object)",1,0.00,0x14B787F4,124,13,124,63,
"WordsMatching.HierarchicalWordData.GetKey(object,object)",1,0.00,0x14B787FA,124,13,124,63,
"WordsMatching.HierarchicalWordData.GetKey(object,object)",1,0.00,0x14B78817,125,13,125,63,
"WordsMatching.HierarchicalWordData.Walk(class Wnlib.SynSetList,class Wnlib.SynSet,int32)",1,0.00,0x14B783EF,87,39,87,46,
